atracao_id,dia_semana_id,horario,aberto
542,4,Atendimento 24 horas,1
542,5,Atendimento 24 horas,1
543,6,12:00 a 23:00,1
543,0,"12:00 a 15:00, 18:00 a 23:00",1
543,1,"12:00 a 15:00, 18:00 a 23:00",1
543,2,"12:00 a 15:00, 18:00 a 23:00",1
543,3,"12:00 a 15:00, 18:00 a 23:00",1
543,4,"12:00 a 15:00, 18:00 a 23:00",1
543,5,12:00 a 23:00,1
544,6,11:30 a 16:00,1
544,0,11:30 a 15:00,1
544,1,11:30 a 15:00,1
544,2,11:30 a 15:00,1
544,3,11:30 a 15:00,1
544,4,11:30 a 15:00,1
544,5,11:30 a 16:00,1
545,6,"12:00 a 17:00, 19:00 a 22:00",1
545,0,"12:00 a 15:30, 19:00 a 22:00",1
545,1,"12:00 a 15:30, 19:00 a 22:00",1
545,2,"12:00 a 15:30, 19:00 a 22:00",1
545,3,"12:00 a 15:30, 19:00 a 22:00",1
545,4,"12:00 a 15:30, 19:00 a 22:00",1
545,5,"12:00 a 17:00, 19:00 a 22:00",1
546,6,06:00 a 22:00,1
546,0,06:00 a 22:00,1
546,1,06:00 a 22:00,1
546,2,06:00 a 22:00,1
546,3,06:00 a 22:00,1
546,4,06:00 a 22:00,1
546,5,06:00 a 22:00,1
548,6,12:00 a 17:00,1
548,0,Fechado,0
548,1,"12:00 a 15:00, 19:00 a 23:00",1
548,2,"12:00 a 15:00, 19:00 a 23:00",1
548,3,"12:00 a 15:00, 19:00 a 23:00",1
548,4,"12:00 a 15:00, 19:00 a 23:00",1
548,5,12:00 a 23:00,1
549,6,11:30 a 22:00,1
549,0,11:30 a 23:00,1
549,1,11:30 a 23:00,1
549,2,11:30 a 23:00,1
549,3,11:30 a 23:00,1
549,4,11:30 a 00:00,1
549,5,11:30 a 00:00,1
550,6,Fechado,0
550,0,"07:00 a 11:00, 11:30 a 15:00",1
550,1,"07:00 a 11:00, 11:30 a 15:00",1
550,2,"07:00 a 11:00, 11:30 a 15:00",1
550,3,"07:00 a 11:00, 11:30 a 15:00",1
550,4,"07:00 a 11:00, 11:30 a 15:00",1
550,5,Fechado,0
551,6,Fechado,0
551,0,11:00 a 15:30,1
551,1,11:00 a 15:30,1
551,2,11:00 a 15:30,1
551,3,11:00 a 15:30,1
551,4,11:00 a 15:30,1
551,5,11:00 a 15:30,1
552,6,Fechado,0
552,0,11:00 a 15:30,1
552,1,11:00 a 15:30,1
552,2,11:00 a 15:30,1
552,3,11:00 a 15:30,1
552,4,11:00 a 15:30,1
552,5,11:00 a 15:30,1
553,6,Fechado,0
553,0,06:00 a 20:00,1
553,1,06:00 a 20:00,1
553,2,06:00 a 20:00,1
553,3,06:00 a 20:00,1
553,4,06:00 a 20:00,1
553,5,07:00 a 19:00,1
554,6,12:00 a 17:00,1
554,0,11:30 a 15:00,1
554,1,11:30 a 15:00,1
554,2,11:30 a 15:00,1
554,3,11:30 a 15:00,1
554,4,11:30 a 15:00,1
554,5,12:00 a 17:00,1
555,6,12:00 a 23:00,1
555,0,Fechado,0
555,1,18:00 a 23:00,1
555,2,18:00 a 23:00,1
555,3,18:00 a 23:00,1
555,4,18:00 a 23:30,1
555,5,11:30 a 23:30,1
556,6,12:00 a 18:00,1
556,0,12:00 a 23:00,1
556,1,12:00 a 23:00,1
556,2,12:00 a 23:00,1
556,3,12:00 a 00:00,1
556,4,12:00 a 00:00,1
556,5,12:00 a 00:00,1
557,6,12:00 a 22:00,1
557,0,11:30 a 22:00,1
557,1,11:30 a 22:00,1
557,2,11:30 a 22:00,1
557,3,11:30 a 22:00,1
557,4,11:30 a 22:00,1
557,5,11:30 a 22:00,1
558,6,12:00 a 18:00,1
558,0,Fechado,0
558,1,"12:00 a 15:00, 18:00 a 23:00",1
558,2,12:00 a 23:00,1
558,3,12:00 a 23:00,1
558,4,12:00 a 00:00,1
558,5,12:00 a 00:00,1
559,6,12:00 a 17:00,1
559,0,Fechado,0
559,1,"12:00 a 15:00, 19:00 a 23:00",1
559,2,"12:00 a 15:00, 19:00 a 23:00",1
559,3,"12:00 a 15:00, 19:00 a 23:00",1
559,4,12:00 a 23:00,1
559,5,12:00 a 23:00,1
560,6,12:00 a 23:00,1
560,0,"11:30 a 15:00, 18:30 a 23:00",1
560,1,"11:30 a 15:00, 18:30 a 23:00",1
560,2,"11:30 a 15:00, 18:30 a 23:00",1
560,3,"11:30 a 15:00, 18:30 a 23:00",1
560,4,"11:30 a 15:00, 18:30 a 00:00",1
560,5,12:00 a 00:00,1
561,6,Fechado,0
561,0,11:30 a 15:30,1
561,1,11:30 a 15:30,1
561,2,11:30 a 15:30,1
561,3,11:30 a 15:30,1
561,4,11:30 a 15:30,1
561,5,11:30 a 15:30,1
562,6,Fechado,0
562,0,11:30 a 15:30,1
562,1,11:30 a 15:30,1
562,2,11:30 a 15:30,1
562,3,11:30 a 15:30,1
562,4,11:30 a 15:30,1
562,5,Fechado,0
563,6,08:00 a 15:00,1
563,0,Fechado,0
563,1,Fechado,0
563,2,Fechado,0
563,3,Fechado,0
563,4,Fechado,0
563,5,08:00 a 15:00,1
564,6,Fechado,0
564,0,09:00 a 20:30,1
564,1,09:00 a 20:30,1
564,2,09:00 a 20:30,1
564,3,09:00 a 20:30,1
564,4,09:00 a 20:30,1
564,5,09:00 a 20:30,1
565,6,Fechado,0
565,0,11:00 a 16:00,1
565,1,11:00 a 16:00,1
565,2,11:00 a 16:00,1
565,3,11:00 a 16:00,1
565,4,11:00 a 16:00,1
565,5,11:00 a 16:00,1
566,6,11:30 a 17:00,1
566,0,Fechado,0
566,1,11:30 a 16:00,1
566,2,11:30 a 16:00,1
566,3,11:30 a 16:00,1
566,4,11:30 a 16:00,1
566,5,11:30 a 17:00,1
567,6,Fechado,0
567,0,11:30 a 15:00,1
567,1,11:30 a 15:00,1
567,2,11:30 a 15:00,1
567,3,11:30 a 15:00,1
567,4,11:30 a 15:00,1
567,5,Fechado,0
568,6,09:00 a 17:00,1
568,0,08:00 a 16:00,1
568,1,08:00 a 16:00,1
568,2,08:00 a 16:00,1
568,3,08:00 a 16:00,1
568,4,08:00 a 16:00,1
568,5,08:00 a 16:00,1
569,6,12:00 a 21:00,1
569,0,08:00 a 21:00,1
569,1,08:00 a 21:00,1
569,2,08:00 a 21:00,1
569,3,08:00 a 23:00,1
569,4,08:00 a 00:00,1
569,5,08:00 a 00:00,1
570,6,12:00 a 22:00,1
570,0,12:00 a 22:00,1
570,1,12:00 a 22:00,1
570,2,12:00 a 22:00,1
570,3,12:00 a 22:00,1
570,4,12:00 a 21:00,1
570,5,12:00 a 22:00,1
571,6,11:00 a 15:30,1
571,0,11:00 a 15:30,1
571,1,11:00 a 15:30,1
571,2,11:00 a 15:30,1
571,3,11:00 a 15:30,1
571,4,11:00 a 15:30,1
571,5,11:00 a 15:30,1
572,6,10:00 a 19:00,1
572,0,08:00 a 21:00,1
572,1,08:00 a 21:00,1
572,2,08:00 a 21:00,1
572,3,08:00 a 21:00,1
572,4,08:00 a 21:00,1
572,5,08:00 a 22:00,1
573,6,12:00 a 17:00,1
573,0,Fechado,0
573,1,"12:00 a 15:00, 18:00 a 22:00",1
573,2,"12:00 a 15:00, 18:00 a 22:00",1
573,3,"12:00 a 15:00, 18:00 a 22:00",1
573,4,"12:00 a 15:00, 18:00 a 23:00",1
573,5,"12:00 a 15:00, 18:00 a 23:00",1
574,6,Fechado,0
574,0,08:00 a 15:00,1
574,1,08:00 a 15:00,1
574,2,08:00 a 15:00,1
574,3,08:00 a 15:00,1
574,4,08:00 a 15:00,1
574,5,08:00 a 15:00,1
575,6,12:00 a 22:00,1
575,0,12:00 a 23:00,1
575,1,12:00 a 23:00,1
575,2,12:00 a 23:00,1
575,3,12:00 a 23:00,1
575,4,12:00 a 23:00,1
575,5,12:00 a 23:00,1
576,6,Fechado,0
576,0,"12:00 a 15:00, 19:00 a 00:00",1
576,1,"12:00 a 15:00, 19:00 a 00:00",1
576,2,"12:00 a 15:00, 19:00 a 00:00",1
576,3,"12:00 a 15:00, 19:00 a 00:00",1
576,4,"12:00 a 15:00, 19:00 a 00:00",1
576,5,"13:00 a 16:00, 19:00 a 00:00",1
577,6,12:30 a 16:00,1
577,0,Fechado,0
577,1,"12:00 a 15:00, 19:00 a 22:30",1
577,2,"12:00 a 15:00, 19:00 a 22:30",1
577,3,12:00 a 22:30,1
577,4,12:00 a 23:00,1
577,5,12:30 a 23:00,1
578,6,Fechado,0
578,0,18:00 a 01:00,1
578,1,18:00 a 01:00,1
578,2,18:00 a 01:00,1
578,3,18:00 a 01:00,1
578,4,18:00 a 01:00,1
578,5,18:00 a 01:00,1
579,6,12:00 a 17:00,1
579,0,Fechado,0
579,1,12:00 a 23:00,1
579,2,12:00 a 23:00,1
579,3,12:00 a 23:00,1
579,4,12:00 a 23:00,1
579,5,12:00 a 23:00,1
580,6,11:00 a 22:00,1
580,0,11:00 a 00:00,1
580,1,11:00 a 00:00,1
580,2,11:00 a 00:00,1
580,3,11:00 a 00:00,1
580,4,11:00 a 00:00,1
580,5,11:00 a 00:00,1
581,6,12:00 a 23:00,1
581,0,"12:00 a 15:00, 18:00 a 23:30",1
581,1,"12:00 a 15:00, 18:00 a 23:30",1
581,2,"12:00 a 15:00, 18:00 a 23:30",1
581,3,"12:00 a 15:00, 18:00 a 23:30",1
581,4,"12:00 a 15:00, 18:00 a 01:00",1
581,5,12:00 a 01:00,1
582,6,Fechado,0
582,0,07:00 a 21:00,1
582,1,07:00 a 21:00,1
582,2,07:00 a 21:00,1
582,3,07:00 a 21:00,1
582,4,07:00 a 21:00,1
582,5,07:00 a 21:00,1
583,6,10:30 a 18:00,1
583,0,10:30 a 17:00,1
583,1,10:30 a 22:00,1
583,2,10:30 a 22:00,1
583,3,10:30 a 22:00,1
583,4,10:30 a 22:00,1
583,5,10:30 a 22:00,1
584,6,Fechado,0
584,0,11:30 a 15:00,1
584,1,11:30 a 15:00,1
584,2,11:30 a 15:00,1
584,3,11:30 a 15:00,1
584,4,11:30 a 15:00,1
584,5,Fechado,0
585,6,12:00 a 21:00,1
585,0,"12:00 a 15:00, 18:30 a 23:00",1
585,1,"12:00 a 15:00, 18:30 a 23:00",1
585,2,"12:00 a 15:00, 18:30 a 23:00",1
585,3,"12:00 a 15:00, 18:30 a 23:00",1
585,4,"12:00 a 15:00, 18:30 a 23:00",1
585,5,12:00 a 23:00,1
586,6,Fechado,0
586,0,11:30 a 14:30,1
586,1,11:30 a 14:30,1
586,2,11:30 a 14:30,1
586,3,11:30 a 14:30,1
586,4,11:30 a 14:30,1
586,5,11:30 a 14:30,1
587,6,09:00 a 17:00,1
587,0,09:00 a 18:00,1
587,1,09:00 a 19:00,1
587,2,09:00 a 19:00,1
587,3,09:00 a 22:00,1
587,4,09:00 a 22:00,1
587,5,09:00 a 22:00,1
588,6,13:00 a 17:00,1
588,0,Fechado,0
588,1,19:00 a 23:00,1
588,2,19:00 a 23:00,1
588,3,19:00 a 23:00,1
588,4,19:00 a 23:00,1
588,5,"13:00 a 16:00, 19:00 a 23:00",1
589,6,12:00 a 21:00,1
589,0,12:00 a 23:00,1
589,1,12:00 a 23:00,1
589,2,12:00 a 23:00,1
589,3,12:00 a 00:00,1
589,4,12:00 a 00:00,1
589,5,12:00 a 00:00,1
590,6,Fechado,0
590,0,08:00 a 22:00,1
590,1,08:00 a 22:00,1
590,2,08:00 a 22:00,1
590,3,08:00 a 22:00,1
590,4,08:00 a 22:00,1
590,5,08:00 a 22:00,1
591,6,12:00 a 17:00,1
591,0,"12:00 a 15:00, 19:00 a 23:00",1
591,1,"12:00 a 15:00, 19:00 a 23:00",1
591,2,"12:00 a 15:00, 19:00 a 23:00",1
591,3,"12:00 a 15:00, 19:00 a 23:00",1
591,4,"12:00 a 15:00, 19:00 a 23:00",1
591,5,"12:00 a 17:00, 19:00 a 23:00",1
592,6,06:00 a 00:00,1
592,0,06:00 a 00:00,1
592,1,06:00 a 00:00,1
592,2,06:00 a 00:00,1
592,3,06:00 a 00:00,1
592,4,06:00 a 00:00,1
592,5,06:00 a 00:00,1
593,6,"12:00 a 15:30, 18:00 a 21:30",1
593,0,18:00 a 22:00,1
593,1,"12:00 a 14:30, 18:00 a 22:00",1
593,2,18:00 a 22:00,1
593,3,"12:00 a 14:30, 18:00 a 22:00",1
593,4,"12:00 a 14:30, 18:00 a 22:00",1
593,5,"12:00 a 15:00, 18:00 a 22:00",1
594,6,12:00 a 17:00,1
594,0,12:00 a 00:00,1
594,1,12:00 a 00:00,1
594,2,12:00 a 00:00,1
594,3,12:00 a 00:00,1
594,4,12:00 a 00:00,1
594,5,12:00 a 00:00,1
595,6,11:30 a 18:00,1
595,0,11:30 a 23:00,1
595,1,12:00 a 23:00,1
595,2,11:30 a 23:00,1
595,3,11:30 a 23:00,1
595,4,11:30 a 23:00,1
595,5,11:30 a 23:00,1
596,6,Fechado,0
596,0,Fechado,0
596,1,17:00 a 00:00,1
596,2,17:00 a 00:00,1
596,3,17:00 a 00:00,1
596,4,12:00 a 02:00,1
596,5,12:00 a 02:00,1
597,6,06:00 a 22:00,1
597,0,06:00 a 22:00,1
597,1,06:00 a 22:00,1
597,2,06:00 a 22:00,1
597,3,06:00 a 00:00,1
597,4,06:00 a 00:00,1
597,5,06:00 a 22:00,1
598,6,18:00 a 00:00,1
598,0,17:00 a 00:00,1
598,1,18:00 a 22:00,1
598,2,18:00 a 22:00,1
598,3,18:00 a 22:00,1
598,4,18:00 a 01:00,1
598,5,18:00 a 01:00,1
599,6,Fechado,0
599,0,06:00 a 22:00,1
599,1,06:00 a 22:00,1
599,2,06:00 a 22:00,1
599,3,06:00 a 22:00,1
599,4,06:00 a 22:00,1
599,5,07:00 a 21:00,1
600,6,12:00 a 17:00,1
600,0,"11:30 a 15:00, 18:00 a 22:00",1
600,1,"11:30 a 15:00, 18:00 a 22:00",1
600,2,"11:30 a 15:00, 18:00 a 22:00",1
600,3,"11:30 a 15:00, 18:00 a 22:00",1
600,4,"11:30 a 15:00, 18:00 a 23:30",1
600,5,"12:00 a 16:00, 19:00 a 23:30",1
601,6,12:00 a 01:00,1
601,0,12:00 a 01:00,1
601,1,12:00 a 01:00,1
601,2,12:00 a 01:00,1
601,3,12:00 a 01:00,1
601,4,12:00 a 01:00,1
601,5,12:00 a 01:00,1
602,6,Fechado,0
602,0,11:40 a 22:50,1
602,1,11:40 a 22:00,1
602,2,11:40 a 22:00,1
602,3,11:40 a 22:55,1
602,4,11:40 a 15:00,1
602,5,11:40 a 15:00,1
603,6,Fechado,0
603,0,11:00 a 15:00,1
603,1,11:00 a 15:00,1
603,2,11:00 a 15:00,1
603,3,11:00 a 15:00,1
603,4,11:00 a 15:00,1
603,5,11:00 a 15:00,1
604,6,Fechado,0
604,0,11:15 a 15:00,1
604,1,11:15 a 15:00,1
604,2,11:15 a 15:00,1
604,3,11:15 a 15:00,1
604,4,11:15 a 15:00,1
604,5,Fechado,0
605,6,12:00 a 16:30,1
605,0,Fechado,0
605,1,"12:00 a 15:00, 19:00 a 23:30",1
605,2,"12:00 a 15:00, 19:00 a 23:30",1
605,3,"12:00 a 15:00, 19:00 a 23:30",1
605,4,"12:00 a 15:00, 19:00 a 23:30",1
605,5,"12:00 a 16:00, 19:00 a 23:30",1
606,6,12:00 a 16:15,1
606,0,Fechado,0
606,1,"12:00 a 15:30, 18:30 a 21:30",1
606,2,"12:00 a 15:30, 18:30 a 21:30",1
606,3,"12:00 a 15:30, 18:30 a 21:30",1
606,4,"12:00 a 15:30, 18:30 a 21:30",1
606,5,"12:00 a 15:30, 18:30 a 21:30",1
607,6,12:00 a 18:00,1
607,0,Fechado,0
607,1,19:00 a 23:00,1
607,2,"12:00 a 15:00, 19:00 a 23:00",1
607,3,"12:00 a 15:00, 19:00 a 23:00",1
607,4,"12:00 a 15:00, 19:00 a 23:00",1
607,5,12:00 a 23:00,1
608,6,Fechado,0
608,0,11:30 a 15:00,1
608,1,11:30 a 15:00,1
608,2,11:30 a 15:00,1
608,3,11:30 a 15:00,1
608,4,11:30 a 15:00,1
608,5,11:30 a 15:00,1
609,6,11:00 a 22:00,1
609,0,"11:00 a 15:30, 18:00 a 23:00",1
609,1,"11:00 a 15:30, 18:00 a 23:00",1
609,2,"11:00 a 15:30, 18:00 a 23:00",1
609,3,"11:00 a 15:30, 18:00 a 23:00",1
609,4,11:00 a 23:00,1
609,5,11:00 a 23:00,1
610,6,18:00 a 23:15,1
610,0,18:00 a 23:15,1
610,1,18:00 a 23:15,1
610,2,18:00 a 23:15,1
610,3,18:00 a 23:15,1
610,4,18:00 a 23:45,1
610,5,18:00 a 23:45,1
611,6,18:00 a 23:00,1
611,0,Fechado,0
611,1,18:00 a 23:00,1
611,2,18:00 a 23:00,1
611,3,18:00 a 23:00,1
611,4,18:00 a 00:00,1
611,5,18:00 a 00:00,1
612,6,Fechado,0
612,0,11:30 a 15:00,1
612,1,11:30 a 15:00,1
612,2,11:30 a 15:00,1
612,3,11:30 a 15:00,1
612,4,11:30 a 15:00,1
612,5,Fechado,0
613,6,13:00 a 16:30,1
613,0,Fechado,0
613,1,Fechado,0
613,2,Fechado,0
613,3,Fechado,0
613,4,Fechado,0
613,5,12:30 a 15:30,1
614,6,12:00 a 23:00,1
614,0,12:00 a 23:00,1
614,1,12:00 a 23:00,1
614,2,12:00 a 23:00,1
614,3,12:00 a 23:00,1
614,4,12:00 a 23:00,1
614,5,12:00 a 23:00,1
615,6,Fechado,0
615,0,10:00 a 17:30,1
615,1,10:00 a 17:30,1
615,2,10:00 a 17:30,1
615,3,10:00 a 17:30,1
615,4,10:00 a 17:30,1
615,5,10:00 a 17:30,1
616,6,Fechado,0
616,0,06:00 a 23:00,1
616,1,06:00 a 23:00,1
616,2,06:00 a 23:00,1
616,3,06:00 a 23:00,1
616,4,06:00 a 23:00,1
616,5,06:00 a 17:00,1
617,6,11:00 a 23:00,1
617,0,11:00 a 22:00,1
617,1,11:00 a 22:00,1
617,2,11:00 a 22:00,1
617,3,11:00 a 22:00,1
617,4,11:00 a 22:00,1
617,5,11:00 a 23:00,1
618,6,11:00 a 00:00,1
618,0,11:00 a 00:00,1
618,1,11:00 a 00:00,1
618,2,11:00 a 00:00,1
618,3,11:00 a 00:00,1
618,4,11:00 a 01:00,1
618,5,11:00 a 01:00,1
619,6,11:00 a 21:00,1
619,0,11:00 a 00:00,1
619,1,11:00 a 00:00,1
619,2,11:00 a 00:00,1
619,3,11:00 a 00:00,1
619,4,11:00 a 00:00,1
619,5,11:00 a 00:00,1
620,6,12:00 a 17:00,1
620,0,Fechado,0
620,1,"12:00 a 16:00, 19:30 a 23:00",1
620,2,"12:00 a 16:00, 19:30 a 23:00",1
620,3,"12:00 a 16:00, 19:30 a 23:00",1
620,4,"12:00 a 16:00, 19:30 a 23:30",1
620,5,"12:00 a 16:00, 19:30 a 23:30",1
621,6,11:30 a 23:30,1
621,0,11:30 a 23:30,1
621,1,11:30 a 23:30,1
621,2,11:30 a 23:30,1
621,3,11:30 a 23:30,1
621,4,11:30 a 23:30,1
621,5,11:30 a 23:30,1
622,6,"12:00 a 16:00, 19:00 a 22:00",1
622,0,"12:00 a 16:00, 19:00 a 23:30",1
622,1,"12:00 a 16:00, 19:00 a 23:30",1
622,2,"12:00 a 16:00, 19:00 a 23:30",1
622,3,"12:00 a 16:00, 19:00 a 23:30",1
622,4,"12:00 a 16:00, 19:00 a 23:30",1
622,5,12:00 a 23:30,1
623,6,Fechado,0
623,0,08:00 a 21:00,1
623,1,06:00 a 21:00,1
623,2,08:00 a 22:00,1
623,3,08:00 a 22:00,1
623,4,08:00 a 00:00,1
623,5,08:00 a 20:00,1
625,6,Fechado,0
625,0,06:00 a 21:00,1
625,1,06:00 a 21:00,1
625,2,06:00 a 21:00,1
625,3,06:00 a 21:00,1
625,4,06:00 a 21:00,1
625,5,07:00 a 18:00,1
626,6,11:00 a 16:00,1
626,0,11:00 a 15:00,1
626,1,11:00 a 15:00,1
626,2,11:00 a 15:00,1
626,3,11:00 a 15:00,1
626,4,11:00 a 15:00,1
626,5,11:00 a 16:00,1
627,6,12:00 a 22:00,1
627,0,Fechado,0
627,1,17:00 a 00:00,1
627,2,17:00 a 00:00,1
627,3,17:00 a 00:00,1
627,4,17:00 a 00:00,1
627,5,12:00 a 01:00,1
628,6,10:00 a 18:00,1
628,0,Fechado,0
628,1,10:00 a 18:00,1
628,2,10:00 a 18:00,1
628,3,10:00 a 18:00,1
628,4,10:00 a 18:00,1
628,5,10:00 a 18:00,1
629,6,12:00 a 15:00,1
629,0,Fechado,0
629,1,18:00 a 23:00,1
629,2,Fechado,0
629,3,18:00 a 23:00,1
629,4,18:00 a 23:00,1
629,5,"12:00 a 15:00, 18:00 a 23:00",1
630,6,06:00 a 21:00,1
630,0,06:00 a 22:00,1
630,1,06:00 a 22:00,1
630,2,06:00 a 22:00,1
630,3,06:00 a 22:00,1
630,4,06:00 a 22:00,1
630,5,06:00 a 22:00,1
631,6,Fechado,0
631,0,11:30 a 15:00,1
631,1,11:30 a 15:00,1
631,2,11:30 a 15:00,1
631,3,11:30 a 15:00,1
631,4,11:30 a 15:00,1
631,5,11:30 a 15:00,1
632,6,Fechado,0
632,0,11:30 a 15:00,1
632,1,11:30 a 15:00,1
632,2,11:30 a 15:00,1
632,3,11:30 a 15:00,1
632,4,11:30 a 15:00,1
632,5,Fechado,0
633,6,11:30 a 22:00,1
633,0,11:30 a 22:00,1
633,1,11:30 a 22:00,1
633,2,11:30 a 22:00,1
633,3,11:30 a 22:00,1
633,4,11:30 a 22:00,1
633,5,11:30 a 22:00,1
634,6,11:30 a 22:30,1
634,0,11:30 a 22:30,1
634,1,11:30 a 22:30,1
634,2,11:30 a 22:30,1
634,3,11:30 a 22:30,1
634,4,11:30 a 23:00,1
634,5,11:30 a 23:00,1
635,6,08:00 a 19:00,1
635,0,08:00 a 22:00,1
635,1,08:00 a 22:00,1
635,2,08:00 a 22:00,1
635,3,08:00 a 22:00,1
635,4,08:00 a 22:00,1
635,5,08:00 a 22:00,1
636,6,Fechado,0
636,0,11:30 a 15:00,1
636,1,11:30 a 15:00,1
636,2,11:30 a 15:00,1
636,3,11:30 a 15:00,1
636,4,11:30 a 15:00,1
636,5,11:30 a 16:00,1
637,6,11:00 a 18:00,1
637,0,11:00 a 18:00,1
637,1,11:00 a 18:00,1
637,2,11:00 a 18:00,1
637,3,11:00 a 18:00,1
637,4,11:00 a 18:00,1
637,5,11:00 a 18:00,1
638,6,12:00 a 01:00,1
638,0,17:00 a 01:00,1
638,1,14:00 a 01:00,1
638,2,14:00 a 01:00,1
638,3,14:00 a 01:00,1
638,4,14:00 a 01:00,1
638,5,12:00 a 01:00,1
